source,encounter_id,photo_id,image_path,image_url,page_url,observed_at,observer,latitude,longitude,location_source,locality,license,quality_grade
inat,inat_516514,658401,data/sources/inat/images/516514/658401.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658401/original.png,http://www.inaturalist.org/observations/516514,2013-09-03,Douglas Trent,-16.6150750553,-57.9434140601,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_516518,658406,data/sources/inat/images/516518/658406.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658406/original.png,http://www.inaturalist.org/observations/516518,2013-09-24,Douglas Trent,-16.1350046148,-57.6202777874,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_516519,658407,data/sources/inat/images/516519/658407.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658407/original.png,http://www.inaturalist.org/observations/516519,2013-09-24,Douglas Trent,-16.0646663527,-57.7636692481,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_516520,658408,data/sources/inat/images/516520/658408.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658408/original.png,http://www.inaturalist.org/observations/516520,2013-09-24,Douglas Trent,-16.0013948534,-57.6169519941,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_516521,658409,data/sources/inat/images/516521/658409.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658409/original.png,http://www.inaturalist.org/observations/516521,2013-09-24,Douglas Trent,-16.1516624313,-57.7880463986,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_516522,658410,data/sources/inat/images/516522/658410.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658410/original.png,http://www.inaturalist.org/observations/516522,2013-09-24,Douglas Trent,-16.1979066599,-57.6437367283,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_516523,658415,data/sources/inat/images/516523/658415.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658415/original.png,http://www.inaturalist.org/observations/516523,2013-09-03,Douglas Trent,-16.7969286994,-57.9888432962,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_516547,658430,data/sources/inat/images/516547/658430.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658430/original.png,http://www.inaturalist.org/observations/516547,2013-09-03,Douglas Trent,-16.7364442493,-57.9573335825,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_517552,659679,data/sources/inat/images/517552/659679.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/659679/original.jpg,http://www.inaturalist.org/observations/517552,2008-05-20,J. Allen Ratzlaff,-12.5527164222,-68.975710354,inat,,cc-by-nc-nd,research
inat,inat_527289,670873,data/sources/inat/images/527289/670873.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/670873/original.JPG,http://www.inaturalist.org/observations/527289,2011-11-12,Carmelo López Abad,-19.4890731038,-56.185703104,inat,"Aquidauana, BR-MS, BR",cc-by-nc,research
inat,inat_1529355,1894930,data/sources/inat/images/1529355/1894930.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1894930/original.jpg,http://www.inaturalist.org/observations/1529355,2015-05-22T22:09:43-05:00,andrealegap,,,inat,,cc-by-nc,casual
inat,inat_1581482,1952752,data/sources/inat/images/1581482/1952752.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/1952752/original.JPG,http://www.inaturalist.org/observations/1581482,2013-07-24,Joan Septembre,-12.6258684374,-69.1747144515,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_2486062,2787003,data/sources/inat/images/2486062/2787003.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787003/original.jpg,http://www.inaturalist.org/observations/2486062,2015-10-01T06:26:13-03:00,Douglas Trent,-16.6292584753,-56.9867937697,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_2486072,2787013,data/sources/inat/images/2486072/2787013.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787013/original.jpg,http://www.inaturalist.org/observations/2486072,2015-09-30T06:14:49-03:00,Douglas Trent,-16.6381497834,-56.8439621725,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_2486073,2787014,data/sources/inat/images/2486073/2787014.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787014/original.jpg,http://www.inaturalist.org/observations/2486073,2015-09-30T06:10:58-03:00,Douglas Trent,-16.6303879414,-56.9733954539,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_2486074,2787015,data/sources/inat/images/2486074/2787015.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787015/original.jpg,http://www.inaturalist.org/observations/2486074,2015-09-30T06:03:16-03:00,Douglas Trent,-16.6259436705,-56.9911290637,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_2486107,2787061,data/sources/inat/images/2486107/2787061.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787061/original.jpg,http://www.inaturalist.org/observations/2486107,2015-06-23T15:25:31-03:00,Douglas Trent,-16.2041621007,-57.6579837622,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_2486109,2787065,data/sources/inat/images/2486109/2787065.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787065/original.jpg,http://www.inaturalist.org/observations/2486109,2015-06-23T15:28:58-03:00,Douglas Trent,-16.3492922012,-57.7221166169,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_4769458,5807120,data/sources/inat/images/4769458/5807120.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5807120/original.jpeg,http://www.inaturalist.org/observations/4769458,2016-11-16T14:14:00-08:00,Ed Miller,-0.42002267,-76.5437533484,inat,"Orellana, EC-OR, EC",cc-by-nc,research
inat,inat_5040301,6174014,data/sources/inat/images/5040301/6174014.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6174014/original.jpg,https://www.inaturalist.org/observations/5040301,2016-08-08T11:24:00-05:00,Jaico Caballero,-3.8230407815,-73.3884476925,inat,"Maynas, PE-LO, PE",cc-by-nc,research
inat,inat_5040301,6174042,data/sources/inat/images/5040301/6174042.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6174042/original.jpg,https://www.inaturalist.org/observations/5040301,2016-08-08T11:24:00-05:00,Jaico Caballero,-3.8230407815,-73.3884476925,inat,"Maynas, PE-LO, PE",cc-by-nc,research
inat,inat_5289282,6542829,data/sources/inat/images/5289282/6542829.jpg,https://static.inaturalist.org/photos/6542829/original.jpg,https://www.inaturalist.org/observations/5289282,2017-03-09T11:28:04-06:00,Jason Penney,-12.7775879513,-69.0850899483,inat,"Tambopata, PE-MD, PE",,research
inat,inat_5289282,6569731,data/sources/inat/images/5289282/6569731.jpg,https://static.inaturalist.org/photos/6569731/original.jpg,https://www.inaturalist.org/observations/5289282,2017-03-09T11:28:04-06:00,Jason Penney,-12.7775879513,-69.0850899483,inat,"Tambopata, PE-MD, PE",,research
inat,inat_5444248,6700419,data/sources/inat/images/5444248/6700419.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6700419/original.jpeg,http://conabio.inaturalist.org/observations/5444248,2012-06-07T21:14:00-05:00,Rigoberto Pantoja,-12.7797302526,-69.0506866642,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_5494957,6770347,data/sources/inat/images/5494957/6770347.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770347/original.jpg,https://www.inaturalist.org/observations/5494957,2017-01-10T07:21:00-04:00,Cullen Hanks,2.8620744668,-59.9197281513,inat,"Roraima, BR",cc-by-nc,research
inat,inat_5494963,6770548,data/sources/inat/images/5494963/6770548.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770548/original.jpg,https://www.inaturalist.org/observations/5494963,2017-01-10T15:15:00-04:00,Cullen Hanks,3.1406700988,-59.9791820283,inat,Guyana,cc-by-nc,research
inat,inat_5494963,6770533,data/sources/inat/images/5494963/6770533.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770533/original.jpg,https://www.inaturalist.org/observations/5494963,2017-01-10T15:15:00-04:00,Cullen Hanks,3.1406700988,-59.9791820283,inat,Guyana,cc-by-nc,research
inat,inat_5494963,6770546,data/sources/inat/images/5494963/6770546.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770546/original.jpg,https://www.inaturalist.org/observations/5494963,2017-01-10T15:15:00-04:00,Cullen Hanks,3.1406700988,-59.9791820283,inat,Guyana,cc-by-nc,research
inat,inat_5494963,6770550,data/sources/inat/images/5494963/6770550.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770550/original.jpg,https://www.inaturalist.org/observations/5494963,2017-01-10T15:15:00-04:00,Cullen Hanks,3.1406700988,-59.9791820283,inat,Guyana,cc-by-nc,research
inat,inat_5494963,6770552,data/sources/inat/images/5494963/6770552.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770552/original.jpg,https://www.inaturalist.org/observations/5494963,2017-01-10T15:15:00-04:00,Cullen Hanks,3.1406700988,-59.9791820283,inat,Guyana,cc-by-nc,research
inat,inat_5514510,6800859,data/sources/inat/images/5514510/6800859.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6800859/original.jpg,https://www.inaturalist.org/observations/5514510,2017-01-11T16:04:00-04:00,Cullen Hanks,3.3209629676,-59.947024353,inat,"Roraima, BR",cc-by-nc,research
inat,inat_5514510,6800861,data/sources/inat/images/5514510/6800861.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6800861/original.jpg,https://www.inaturalist.org/observations/5514510,2017-01-11T16:04:00-04:00,Cullen Hanks,3.3209629676,-59.947024353,inat,"Roraima, BR",cc-by-nc,research
inat,inat_5562256,6867547,data/sources/inat/images/5562256/6867547.png,https://static.inaturalist.org/photos/6867547/original.png,https://www.inaturalist.org/observations/5562256,2017-04-03T20:57:54-05:00,Fausto Cornejo,-0.4220078947,-76.4851869478,inat,Ecuador,,research
inat,inat_5562256,6867545,data/sources/inat/images/5562256/6867545.jpg,https://static.inaturalist.org/photos/6867545/original.jpg,https://www.inaturalist.org/observations/5562256,2017-04-03T20:57:54-05:00,Fausto Cornejo,-0.4220078947,-76.4851869478,inat,Ecuador,,research
inat,inat_5562256,6867544,data/sources/inat/images/5562256/6867544.jpg,https://static.inaturalist.org/photos/6867544/original.jpg,https://www.inaturalist.org/observations/5562256,2017-04-03T20:57:54-05:00,Fausto Cornejo,-0.4220078947,-76.4851869478,inat,Ecuador,,research
inat,inat_5562256,6867540,data/sources/inat/images/5562256/6867540.jpg,https://static.inaturalist.org/photos/6867540/original.jpg,https://www.inaturalist.org/observations/5562256,2017-04-03T20:57:54-05:00,Fausto Cornejo,-0.4220078947,-76.4851869478,inat,Ecuador,,research
inat,inat_5698778,7059157,data/sources/inat/images/5698778/7059157.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7059157/original.jpg,https://www.inaturalist.org/observations/5698778,2015-06-07T05:45:00-05:00,Zach DuFran,-12.7789868857,-69.0406593444,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_5698778,7059159,data/sources/inat/images/5698778/7059159.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7059159/original.jpg,https://www.inaturalist.org/observations/5698778,2015-06-07T05:45:00-05:00,Zach DuFran,-12.7789868857,-69.0406593444,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_5845254,7272208,data/sources/inat/images/5845254/7272208.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272208/original.jpg,https://www.inaturalist.org/observations/5845254,2016-10-13T16:45:00-03:00,Douglas Trent,-16.7636549805,-57.6570009804,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_5845255,7272235,data/sources/inat/images/5845255/7272235.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272235/original.jpg,https://www.inaturalist.org/observations/5845255,2016-10-13T16:45:00-03:00,Douglas Trent,-16.6877077727,-57.7052522352,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_5845258,7272218,data/sources/inat/images/5845258/7272218.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272218/original.jpg,https://www.inaturalist.org/observations/5845258,2016-10-13T16:45:00-03:00,Douglas Trent,-16.7920580382,-57.7644504567,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_5845260,7272255,data/sources/inat/images/5845260/7272255.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272255/original.jpg,https://www.inaturalist.org/observations/5845260,2016-10-13T16:45:00-03:00,Douglas Trent,-16.7623636502,-57.6152879885,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_5845261,7272301,data/sources/inat/images/5845261/7272301.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272301/original.jpg,https://www.inaturalist.org/observations/5845261,2016-10-13T16:45:00-03:00,Douglas Trent,-16.6352699343,-57.7891995532,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_5874868,7319342,data/sources/inat/images/5874868/7319342.jpg,https://static.inaturalist.org/photos/7319342/original.jpg,https://www.inaturalist.org/observations/5874868,2016-08-02T11:10:00-04:00,Ben Schweinhart,-11.9646773668,-71.3794305446,inat,"Manu, PE-MD-MU, PE-MD, PE",cc-by-nc,research
inat,inat_6594157,8370604,data/sources/inat/images/6594157/8370604.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8370604/original.jpg,https://www.inaturalist.org/observations/6594157,2011-08-10T14:22:17+02:00,markus lilje,-17.3040139151,-56.6907575804,inat,"Poconé, BR-MT, BR",cc-by-nc-nd,research
inat,inat_6985126,8941737,data/sources/inat/images/6985126/8941737.jpg,https://static.inaturalist.org/photos/8941737/original.jpg,https://www.inaturalist.org/observations/6985126,2017-07-03T09:15:59-05:00,Matthew Wilcox,-0.6901241482,-76.0238833055,inat,"Orellana, EC",,research
inat,inat_7049638,9048124,data/sources/inat/images/7049638/9048124.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/9048124/original.jpeg,https://www.inaturalist.org/observations/7049638,2017-07-14T04:31:00-07:00,tlaloc27,-15.0674471423,-58.4909348337,inat,Brazil,cc-by,research
inat,inat_7382754,9580070,data/sources/inat/images/7382754/9580070.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9580070/original.jpg,https://www.inaturalist.org/observations/7382754,2017-07-26T09:55:00-05:00,Scott Buckel,-17.3473101119,-56.6219370058,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7383819,9581744,data/sources/inat/images/7383819/9581744.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9581744/original.jpg,https://www.inaturalist.org/observations/7383819,2017-07-27T06:03:00-05:00,Scott Buckel,-17.3343335245,-56.7833434424,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_7383843,9581816,data/sources/inat/images/7383843/9581816.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9581816/original.jpg,https://www.inaturalist.org/observations/7383843,2017-07-27T14:32:00-05:00,Scott Buckel,-17.3450451113,-56.7310047026,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_7546935,9848352,data/sources/inat/images/7546935/9848352.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848352/original.jpg,https://www.inaturalist.org/observations/7546935,2017-08-10T16:25:00-05:00,Greg Lasley,-16.7905823681,-56.9267231204,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7546935,9848351,data/sources/inat/images/7546935/9848351.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848351/original.jpg,https://www.inaturalist.org/observations/7546935,2017-08-10T16:25:00-05:00,Greg Lasley,-16.7905823681,-56.9267231204,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7546935,9848357,data/sources/inat/images/7546935/9848357.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848357/original.jpg,https://www.inaturalist.org/observations/7546935,2017-08-10T16:25:00-05:00,Greg Lasley,-16.7905823681,-56.9267231204,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7546935,9848359,data/sources/inat/images/7546935/9848359.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848359/original.jpg,https://www.inaturalist.org/observations/7546935,2017-08-10T16:25:00-05:00,Greg Lasley,-16.7905823681,-56.9267231204,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7546935,9848363,data/sources/inat/images/7546935/9848363.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848363/original.jpg,https://www.inaturalist.org/observations/7546935,2017-08-10T16:25:00-05:00,Greg Lasley,-16.7905823681,-56.9267231204,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7546935,9848360,data/sources/inat/images/7546935/9848360.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848360/original.jpg,https://www.inaturalist.org/observations/7546935,2017-08-10T16:25:00-05:00,Greg Lasley,-16.7905823681,-56.9267231204,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7546935,9848361,data/sources/inat/images/7546935/9848361.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848361/original.jpg,https://www.inaturalist.org/observations/7546935,2017-08-10T16:25:00-05:00,Greg Lasley,-16.7905823681,-56.9267231204,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_7553374,9859233,data/sources/inat/images/7553374/9859233.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859233/original.jpg,https://www.inaturalist.org/observations/7553374,2017-08-13T06:35:00-05:00,Greg Lasley,-17.3615322981,-56.6812466823,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_7553374,9859235,data/sources/inat/images/7553374/9859235.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859235/original.jpg,https://www.inaturalist.org/observations/7553374,2017-08-13T06:35:00-05:00,Greg Lasley,-17.3615322981,-56.6812466823,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_7553374,9859239,data/sources/inat/images/7553374/9859239.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859239/original.jpg,https://www.inaturalist.org/observations/7553374,2017-08-13T06:35:00-05:00,Greg Lasley,-17.3615322981,-56.6812466823,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_7553374,9859243,data/sources/inat/images/7553374/9859243.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859243/original.jpg,https://www.inaturalist.org/observations/7553374,2017-08-13T06:35:00-05:00,Greg Lasley,-17.3615322981,-56.6812466823,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_7553374,9859241,data/sources/inat/images/7553374/9859241.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859241/original.jpg,https://www.inaturalist.org/observations/7553374,2017-08-13T06:35:00-05:00,Greg Lasley,-17.3615322981,-56.6812466823,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_7614325,9953098,data/sources/inat/images/7614325/9953098.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/9953098/original.jpeg,https://www.inaturalist.org/observations/7614325,2015-08-20T08:34:00+01:00,anohturfft,-20.1348823433,-55.890659872,inat,"Aquidauana, BR-MS, BR",cc-by-nc,research
inat,inat_7736088,10151627,data/sources/inat/images/7736088/10151627.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/10151627/original.jpeg,https://www.inaturalist.org/observations/7736088,2016-03-11T16:35:00+01:00,Michael Bakker Paiva,-4.733852546,-73.5921627301,inat,"Loreto, PE",cc-by,casual
inat,inat_7736088,10151628,data/sources/inat/images/7736088/10151628.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/10151628/original.jpeg,https://www.inaturalist.org/observations/7736088,2016-03-11T16:35:00+01:00,Michael Bakker Paiva,-4.733852546,-73.5921627301,inat,"Loreto, PE",cc-by,casual
inat,inat_7803470,10261825,data/sources/inat/images/7803470/10261825.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10261825/original.jpg,https://www.inaturalist.org/observations/7803470,2012-12-02T09:24:59-07:00,Mike Andersen,-12.6501947536,-69.1255036485,inat,"Tambopata, PE-MD, PE",cc-by-nc-nd,research
inat,inat_8049516,10663302,data/sources/inat/images/8049516/10663302.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10663302/original.jpg,https://www.inaturalist.org/observations/8049516,2017-08-29T07:33:00-07:00,avocat,-17.387903654,-56.7562570825,inat,"Mato Grosso, BR",cc-by,research
inat,inat_8087657,10724811,data/sources/inat/images/8087657/10724811.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10724811/original.jpg,https://www.inaturalist.org/observations/8087657,2017-09-18T11:03:51-05:00,melianie_max_and_asker,-0.5986211098,-76.5838043078,inat,"Orellana, EC-OR, EC",cc-by,research
inat,inat_8100497,10744825,data/sources/inat/images/8100497/10744825.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10744825/original.jpg,https://www.inaturalist.org/observations/8100497,2017-08-30T06:55:00-07:00,avocat,-17.3817878395,-56.6569056326,inat,"Mato Grosso, BR",cc-by,research
inat,inat_8100525,10744866,data/sources/inat/images/8100525/10744866.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10744866/original.jpg,https://www.inaturalist.org/observations/8100525,2017-08-30T04:11:00-07:00,avocat,-17.3445780545,-56.6280376539,inat,"Mato Grosso, BR",cc-by,research
inat,inat_8192424,10853863,data/sources/inat/images/8192424/10853863.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10853863/original.jpg,https://www.inaturalist.org/observations/8192424,2017-08-21T09:24:00-10:00,rialanabel,-17.2790396342,-56.6452319627,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_8413195,11197847,data/sources/inat/images/8413195/11197847.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11197847/original.jpeg,https://www.inaturalist.org/observations/8413195,2015-11-27T11:45:00-05:00,pfaucher,-2.4187452729,-76.7020678266,inat,Ecuador,cc-by-nc,research
inat,inat_8418699,11207186,data/sources/inat/images/8418699/11207186.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11207186/original.jpeg,https://www.inaturalist.org/observations/8418699,2015-09-01T14:20:00-04:00,pfaucher,-17.2719048703,-56.6351020791,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_8418735,11207228,data/sources/inat/images/8418735/11207228.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11207228/original.jpeg,https://www.inaturalist.org/observations/8418735,2015-08-30T09:43:00-04:00,pfaucher,-17.2763230629,-56.601615137,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_8420252,11209940,data/sources/inat/images/8420252/11209940.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11209940/original.jpg,https://www.inaturalist.org/observations/8420252,2017-08-30T12:11:00-07:00,avocat,-17.2681687551,-56.6685201816,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_8504775,11347470,data/sources/inat/images/8504775/11347470.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347470/original.jpg,https://www.inaturalist.org/observations/8504775,2017-07-04,Douglas Trent,-16.7465372761,-57.9985000948,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504776,11347474,data/sources/inat/images/8504776/11347474.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347474/original.jpg,https://www.inaturalist.org/observations/8504776,2017-07-04,Douglas Trent,-16.722064658,-57.9937574291,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504778,11347477,data/sources/inat/images/8504778/11347477.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347477/original.jpg,https://www.inaturalist.org/observations/8504778,2017-07-04,Douglas Trent,-16.6085477949,-57.8449521449,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504779,11347479,data/sources/inat/images/8504779/11347479.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347479/original.jpg,https://www.inaturalist.org/observations/8504779,2017-07-04,Douglas Trent,-16.627710994,-57.8582358586,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504780,11347484,data/sources/inat/images/8504780/11347484.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347484/original.jpg,https://www.inaturalist.org/observations/8504780,2017-07-04,Douglas Trent,-16.6414887389,-57.9962665104,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504781,11347486,data/sources/inat/images/8504781/11347486.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347486/original.jpg,https://www.inaturalist.org/observations/8504781,2017-07-04,Douglas Trent,-16.7432898525,-57.9258615663,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504782,11347489,data/sources/inat/images/8504782/11347489.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347489/original.jpg,https://www.inaturalist.org/observations/8504782,2017-07-04,Douglas Trent,-16.6546348368,-57.9086231951,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504783,11347496,data/sources/inat/images/8504783/11347496.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347496/original.jpg,https://www.inaturalist.org/observations/8504783,2017-07-04,Douglas Trent,-16.7444164416,-57.940173546,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8504784,11347498,data/sources/inat/images/8504784/11347498.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347498/original.jpg,https://www.inaturalist.org/observations/8504784,2017-07-04,Douglas Trent,-16.7499474074,-57.9292748112,inat,"Cáceres, BR-MT, BR",cc-by-nc,research
inat,inat_8616526,11527015,data/sources/inat/images/8616526/11527015.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11527015/original.jpeg,https://www.inaturalist.org/observations/8616526,2015-02-28T13:26:00-05:00,pfaucher,3.0620391401,-55.2144322147,inat,"Tapanahony, SR-SI, SR",cc-by-nc,research
inat,inat_8621195,11533745,data/sources/inat/images/8621195/11533745.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11533745/original.jpg,https://www.inaturalist.org/observations/8621195,2017-08-07T06:02:00-05:00,Mark Shepherd,-12.5333077877,-69.1876354826,inat,,cc-by-nc,research
inat,inat_8748597,11744596,data/sources/inat/images/8748597/11744596.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11744596/original.jpg,https://www.inaturalist.org/observations/8748597,2017-09-01T13:05:00-07:00,avocat,-17.3721749298,-56.7014320564,inat,"Mato Grosso, BR",cc-by,research
inat,inat_8748597,11744595,data/sources/inat/images/8748597/11744595.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11744595/original.jpg,https://www.inaturalist.org/observations/8748597,2017-09-01T13:05:00-07:00,avocat,-17.3721749298,-56.7014320564,inat,"Mato Grosso, BR",cc-by,research
inat,inat_8751918,11749717,data/sources/inat/images/8751918/11749717.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11749717/original.jpeg,https://www.inaturalist.org/observations/8751918,2017-11-07T16:28:00-05:00,pfaucher,-0.1000493846,-76.0146850746,inat,"Sucumbios, EC",cc-by-nc,research
inat,inat_8898222,11973499,data/sources/inat/images/8898222/11973499.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11973499/original.jpg,https://www.inaturalist.org/observations/8898222,2017-10-11T12:25:00-05:00,jaguar_alberto_perez_curiel,-17.3086586769,-56.7858659785,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_9077046,12258423,data/sources/inat/images/9077046/12258423.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/12258423/original.jpg,https://www.inaturalist.org/observations/9077046,2014-10-25T06:37:00+02:00,Arnold Wijker,-12.6419734106,-69.195839736,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
